,,M. Krogh,Pleasantly surprised.,17 May 2010,5.0 ,This speaker is just what we were looking for. The sound quality is great for such a small speaker. It is loud enough to use in our backyard and on camping trips. We really love it. I would recommend it to anyone looking to take their tunes out to share with others.
,,Kurt Foote,The battery compartment doesn't hold the batteries in place well ...,26 May 2015,2.0 ,"The battery compartment doesn't hold the batteries in place well, so they often disconnect when handling the speaker, which obviously shuts off the power."
,,Christopher Ekholm,Excellent Sound Quality,17 Feb 2010,5.0 ,"This speaker has surprisingly good overall sound for its size. Doesn't sound ""tinny"" or weak even on music with heavy bass. I was especially pleased with a side-by-side comparison I did with this speaker and the X-Mini MAX II ""egg-style"" speaker set. The Altec Lansing sounded much better and is considerably cheaper."
,,Lynne in CO,"Nice, clear sounding speaker!",22 Dec 2010,5.0 ,"Just got this little speaker for my iPod and it sounds fabulous! The sound is very clear and crisp. And it can be quite loud - I have to turn the volume way down on my iPod so it doesn't bother my coworkers. Impressive! And the little carrying case is a plus, too."
,,Bookity,Great little speaker,24 May 2011,4.0 ,This is a wonderful little speaker for mp3 players and smart phones. Very portable and easy to use. Not superior sound quality but very good for the price! I take it everywhere + can't wait for the beach!
,,64 Champs,gets pretty loud. Use it for my laptop when watching ...,30 Jun 2015,4.0 ,"Decent sound, gets pretty loud. Use it for my laptop when watching videos or movies. Wish it was rechargable."
,,Shih-Chao L.,the sound is good.,25 Nov 2014,3.0 ,"requiring 3 aaa batteries makes it inconvenient to use. Otherwise, the sound is good."
,,Albert P. Gonzales,"apg ,phoenix",26 Oct 2009,4.0 ,i just bought this speaker(2)for my son and myself for various activities outdoors and the sound is clear and wish it would be louder but it works great when relaxing outside
,,Estebandido,Great AT FIRST,20 Jul 2011,1.0 ,I bought this product from Amazon to accompany me on a trip abroad. For about the first week I was delighted then it refused to produce any sound. I replaced the batteries - still no sound. I just looked up the price $30. I can't believe I spent so much money on what became a totally WORTHLESS product. I left it with some friends hoping that they might be able to find someone to repair the Altec speaker. I assumed it was a bargain speaker that would hardly be worth sending back. WAS I WRONG!!! Don't waste your money on this miserable product.
,,cnjlaw,Altec Lansing iM-237 Orbit Ultraportable Speaker,05 Jan 2011,5.0 ,I got this for my husband and he loves it. It has great sound for such little speaker and it is incredibly portable.
,,L. Zehl,LOVE IT! ALTEC LANSING iM-237 SPEAKER,21 Aug 2010,5.0 ,I am so glad I found this little speaker!!! I can listen to my ipod at work now without using my annoying ear buds! The sound quality is so good for such a small speaker. I have used this well over 24 hours and I still have the same batteries in it from the day I received it in the mail. Great deal at a reasonable price!
,,W. Craft..,Actually Sounds Good,29 Sep 2010,5.0 ,This inexpensive speaker is handy when you would prefer not to use earphones. The sound quality is good and the price is right.
,,Amazon Customer,The reviews do not lie!,27 Dec 2011,5.0 ,"I purchased this speaker based on the reviews I have read, and they do not lie. This little speaker produces some of the best sound for a portable device! The only complaint I have is the case feels ""cheap"". It's plastic and that is what makes it feel cheap, other than that, there is no issue!"
,,Travelerpm,ALTEC LANSING SPEAKER REVIEW,20 Apr 2013,5.0 ,WE RECEIVED THE ALTEC LANSING SPEAKER IN EXCELLENT CONDITION AND IT WORKS GREAT! WE USE IT FOR PARANORMAL INVESTIGATIONS (SAME ONE THAT ZAK USES ON GHOST ADVENTURES). PROBABLY NOT IDEAL FOR LISTENING TO MUSIC - BUT IT WORKS GREAT FOR WHAT WE USED IT FOR!
,,Rob,use it at work,08 Dec 2011,4.0 ,I bought this for work when streaming music from my phone... it's pretty loud and surprisingly durable batteries do go quick
,,John Talley,Five Stars,10 Sep 2015,5.0 ,Worked like a charm would definitely order again!
,,S. Tomich,Five Stars,21 Aug 2014,5.0 ,Awesome little speaker
,,D. Sinclair,Great little speaker!,22 Feb 2012,5.0 ,"This is a great little speaker. It is sturdy plastic case with a metal grill over the actual speaker membrane. It has surprisingly good sound for a small, single speaker. I would definitely recommend this to someone looking for an upgrade to their phone speaker."
,,Texas banker,Altec Lansing IM-237 Portable speaker,08 Dec 2010,4.0 ,"I've had this speaker for about a year. Absolutely love it. Take with me on out of town trips so I can listen to Pandora or other music from my Iphone. Very clean sound. Although no speaker this small will deliver much bass, at least you know it is there with this little unit. Excellent value for the money!"
,,ricky77333,"Uh, fairly good",18 Jul 2011,4.0 ,The speaker is a little above average for sound. No volume control. I'm not sure if I would buy another. Like I said - a bit above average.
,,Norman Lake,Bluetooth,30 Sep 2013,2.0 ,This item was listed under the bluetooth section and should not have been as it is not.I did not realise that this item has to be plugged in to your computing device.Listed in wrong section.
,,Preciousone,The Atlec Lansing iM227 Orbit MP3 Speaker works well.,04 Jul 2013,4.0 ,"The only problem with this The Atlec Lansing iM227 Orbit MP3 Speaker is the cord is too short. Otherwise, it work well and the sound is o.k. when I plug it it into my Kindle Fire or any Tablet."
,,John Faughnan,For the price - excellent.,12 Dec 2011,5.0 ,"I think I got these for some ridiculously low price, perhaps $10. I bought one for the kitchen, then one for each child as a stocking stuffer. Sounds decent, switch feels solid, short cable doesn't get in the way, feels fairly solid."
,,B. Getty,Great buy,02 May 2010,5.0 ,"This is a great speaker for portability. We live in the Green Mountains of Vermont and do a lot of hiking and camping. Great for overnight outdoor trips when you want some tunes. Battery life is great, it lasts about 8 hours. I bought three to date for kids and they love them. Comes in a little padded case with a caribiner."
,,Bryan Grigg,Loud for a personal speaker!,25 Jun 2011,5.0 ,"Very pleased, it was exactly what I wanted. Loud enough for the kids to hear the a DVD in car when the speaker is plugged into our laptop. Loud on my kindle and Iphone4. Great little speaker! It even comes with three energizer batteries, I think I was more surprised about that than anything :)"
,,Randy,great sound small package,11 Jun 2011,5.0 ,I was very pleasantly surprised when I started using this speaker. It has great sound and very good battery life. I would highly recomend this item for portability and quality of sound. I can not say enough good things about my altec speaker. Randy
,,Ron B.,Ron's review,24 Apr 2011,5.0 ,Excellent product for use with iPad. Great sound and battery life. Only negative is the short 8 inch connection cable. So short you cannot even rotate the iPad from portrait to landscape without problems. Strongly recommend you order a audio extension cable with the product!
,,Amazon Customer,Alright.,06 Apr 2015,3.0 ,"For the price and brand name, i expected a bigger sound. But it's well built."
,,James,some downfalls,22 Mar 2013,3.0 ,"Speaker sound quality is good...but not great... biggest problem is NO volume control on the speaker. For a speaker this expensive, it should at least have a volume control. It also eats batteries very quickly (3 AAA batteries about every 4 hours or so)."
,,coggart,Mini speaker,24 Nov 2012,5.0 ,An amazing little device -- perfect for dancers to practice to. The back side is difficult to unscrew though. Not impossible...just difficult. When the battery charge becomes low...the sound becomes fuzzy.
,,KritiK,Amazing sound,03 Dec 2011,4.0 ,"For such a small speaker, it produces amazing sound. 3 AAA batteries and you are ready to go. I have an inexpensive GoVibe and it sounds great. You should turn off the equalizer to get the best performance."
